Industry,Date,Region,High Wage Count,Employment Count,Cost of Living,Region Population
personal and laundry services,2020-05-01,Los Angeles,1782,28200.0,80216,10081570
personal and laundry services,2020-06-01,Los Angeles,2124,33600.0,80216,10081570
personal and laundry services,2020-07-01,Los Angeles,2364,37400.0,80216,10081570
personal and laundry services,2020-08-01,Los Angeles,1902,30100.0,80216,10081570
personal and laundry services,2020-09-01,Los Angeles,2130,33700.0,80216,10081570
personal and laundry services,2020-10-01,Los Angeles,2250,35600.0,80216,10081570
personal and laundry services,2020-11-01,Los Angeles,2231,35300.0,80216,10081570
personal and laundry services,2020-12-01,Los Angeles,2035,32200.0,80216,10081570
professional scientific and technical services,2020-01-01,Los Angeles,119413,303100.0,80216,10081570
professional scientific and technical services,2020-02-01,Los Angeles,122328,310500.0,80216,10081570
professional scientific and technical services,2020-03-01,Los Angeles,120594,306100.0,80216,10081570
professional scientific and technical services,2020-04-01,Los Angeles,109169,277100.0,80216,10081570
professional scientific and technical services,2020-05-01,Los Angeles,109721,278500.0,80216,10081570
professional scientific and technical services,2020-06-01,Los Angeles,110391,280200.0,80216,10081570
professional scientific and technical services,2020-07-01,Los Angeles,110430,280300.0,80216,10081570
professional scientific and technical services,2020-08-01,Los Angeles,110391,280200.0,80216,10081570
professional scientific and technical services,2020-09-01,Los Angeles,110036,279300.0,80216,10081570
professional scientific and technical services,2020-10-01,Los Angeles,112085,284500.0,80216,10081570
professional scientific and technical services,2020-11-01,Los Angeles,110469,280400.0,80216,10081570
professional scientific and technical services,2020-12-01,Los Angeles,111809,283800.0,80216,10081570
religious grants civic professional and like org,2020-01-01,Los Angeles,11944,61400.0,80216,10081570
religious grants civic professional and like org,2020-02-01,Los Angeles,12314,63300.0,80216,10081570
religious grants civic professional and like org,2020-03-01,Los Angeles,12197,62700.0,80216,10081570
religious grants civic professional and like org,2020-04-01,Los Angeles,10290,52900.0,80216,10081570
religious grants civic professional and like org,2020-05-01,Los Angeles,10271,52800.0,80216,10081570
religious grants civic professional and like org,2020-06-01,Los Angeles,10076,51800.0,80216,10081570
religious grants civic professional and like org,2020-07-01,Los Angeles,9843,50600.0,80216,10081570
religious grants civic professional and like org,2020-08-01,Los Angeles,9824,50500.0,80216,10081570
religious grants civic professional and like org,2020-09-01,Los Angeles,9785,50300.0,80216,10081570
religious grants civic professional and like org,2020-10-01,Los Angeles,9804,50400.0,80216,10081570
religious grants civic professional and like org,2020-11-01,Los Angeles,9707,49900.0,80216,10081570
religious grants civic professional and like org,2020-12-01,Los Angeles,9824,50500.0,80216,10081570
repair and maintenance,2020-01-01,Los Angeles,3150,37800.0,80216,10081570
repair and maintenance,2020-02-01,Los Angeles,3192,38300.0,80216,10081570
repair and maintenance,2020-03-01,Los Angeles,3075,36900.0,80216,10081570
repair and maintenance,2020-04-01,Los Angeles,2316,27800.0,80216,10081570
repair and maintenance,2020-05-01,Los Angeles,2608,31300.0,80216,10081570
repair and maintenance,2020-06-01,Los Angeles,2750,33000.0,80216,10081570
repair and maintenance,2020-07-01,Los Angeles,2775,33300.0,80216,10081570
repair and maintenance,2020-08-01,Los Angeles,2775,33300.0,80216,10081570
repair and maintenance,2020-09-01,Los Angeles,2750,33000.0,80216,10081570
repair and maintenance,2020-10-01,Los Angeles,2725,32700.0,80216,10081570
repair and maintenance,2020-11-01,Los Angeles,2675,32100.0,80216,10081570
repair and maintenance,2020-12-01,Los Angeles,2691,32300.0,80216,10081570
retail trade,2020-01-01,Los Angeles,48015,418300.0,80216,10081570
retail trade,2020-02-01,Los Angeles,47441,413300.0,80216,10081570
retail trade,2020-03-01,Los Angeles,46982,409300.0,80216,10081570
retail trade,2020-04-01,Los Angeles,37133,323500.0,80216,10081570
retail trade,2020-05-01,Los Angeles,37248,324500.0,80216,10081570
retail trade,2020-06-01,Los Angeles,41323,360000.0,80216,10081570
retail trade,2020-07-01,Los Angeles,42414,369500.0,80216,10081570
retail trade,2020-08-01,Los Angeles,42609,371200.0,80216,10081570
retail trade,2020-09-01,Los Angeles,42838,373200.0,80216,10081570
retail trade,2020-10-01,Los Angeles,43803,381600.0,80216,10081570
retail trade,2020-11-01,Los Angeles,45697,398100.0,80216,10081570
retail trade,2020-12-01,Los Angeles,45949,400300.0,80216,10081570
state government,2020-01-01,Los Angeles,27045,93700.0,80216,10081570
state government,2020-02-01,Los Angeles,27161,94100.0,80216,10081570
state government,2020-03-01,Los Angeles,27132,94000.0,80216,10081570
state government,2020-04-01,Los Angeles,26410,91500.0,80216,10081570
state government,2020-05-01,Los Angeles,26352,91300.0,80216,10081570
state government,2020-06-01,Los Angeles,25313,87700.0,80216,10081570
state government,2020-07-01,Los Angeles,22283,77200.0,80216,10081570
state government,2020-08-01,Los Angeles,21907,75900.0,80216,10081570
state government,2020-09-01,Los Angeles,22600,78300.0,80216,10081570
state government,2020-10-01,Los Angeles,22860,79200.0,80216,10081570
state government,2020-11-01,Los Angeles,23004,79700.0,80216,10081570
state government,2020-12-01,Los Angeles,23091,80000.0,80216,10081570
total farm,2020-01-01,Los Angeles,282,4000.0,80216,10081570
total farm,2020-02-01,Los Angeles,282,4000.0,80216,10081570
total farm,2020-03-01,Los Angeles,282,4000.0,80216,10081570
total farm,2020-04-01,Los Angeles,261,3700.0,80216,10081570
total farm,2020-05-01,Los Angeles,324,4600.0,80216,10081570
total farm,2020-06-01,Los Angeles,346,4900.0,80216,10081570
total farm,2020-07-01,Los Angeles,303,4300.0,80216,10081570
total farm,2020-08-01,Los Angeles,317,4500.0,80216,10081570
total farm,2020-09-01,Los Angeles,324,4600.0,80216,10081570
total farm,2020-10-01,Los Angeles,346,4900.0,80216,10081570
total farm,2020-11-01,Los Angeles,324,4600.0,80216,10081570
total farm,2020-12-01,Los Angeles,296,4200.0,80216,10081570
transportation and warehousing,2020-01-01,Los Angeles,28518,206800.0,80216,10081570
transportation and warehousing,2020-02-01,Los Angeles,27635,200400.0,80216,10081570
transportation and warehousing,2020-03-01,Los Angeles,27332,198200.0,80216,10081570
transportation and warehousing,2020-04-01,Los Angeles,25236,183000.0,80216,10081570
transportation and warehousing,2020-05-01,Los Angeles,25442,184500.0,80216,10081570
transportation and warehousing,2020-06-01,Los Angeles,25897,187800.0,80216,10081570
transportation and warehousing,2020-07-01,Los Angeles,26311,190800.0,80216,10081570
transportation and warehousing,2020-08-01,Los Angeles,26932,195300.0,80216,10081570
transportation and warehousing,2020-09-01,Los Angeles,26794,194300.0,80216,10081570
transportation and warehousing,2020-10-01,Los Angeles,27056,196200.0,80216,10081570
transportation and warehousing,2020-11-01,Los Angeles,28311,205300.0,80216,10081570
transportation and warehousing,2020-12-01,Los Angeles,29097,211000.0,80216,10081570
utilities,2020-01-01,Los Angeles,7953,12200.0,80216,10081570
utilities,2020-02-01,Los Angeles,7953,12200.0,80216,10081570
utilities,2020-03-01,Los Angeles,8018,12300.0,80216,10081570
utilities,2020-04-01,Los Angeles,8018,12300.0,80216,10081570
utilities,2020-05-01,Los Angeles,8018,12300.0,80216,10081570
utilities,2020-06-01,Los Angeles,8149,12500.0,80216,10081570
utilities,2020-07-01,Los Angeles,8214,12600.0,80216,10081570
utilities,2020-08-01,Los Angeles,8214,12600.0,80216,10081570
utilities,2020-09-01,Los Angeles,8279,12700.0,80216,10081570
utilities,2020-10-01,Los Angeles,8214,12600.0,80216,10081570
utilities,2020-11-01,Los Angeles,8344,12800.0,80216,10081570
utilities,2020-12-01,Los Angeles,8279,12700.0,80216,10081570
wholesale trade,2020-01-01,Los Angeles,38330,217500.0,80216,10081570
wholesale trade,2020-02-01,Los Angeles,38471,218300.0,80216,10081570
wholesale trade,2020-03-01,Los Angeles,37942,215300.0,80216,10081570
wholesale trade,2020-04-01,Los Angeles,31985,181500.0,80216,10081570
wholesale trade,2020-05-01,Los Angeles,33290,188900.0,80216,10081570
wholesale trade,2020-06-01,Los Angeles,34241,194300.0,80216,10081570
wholesale trade,2020-07-01,Los Angeles,34188,194000.0,80216,10081570
wholesale trade,2020-08-01,Los Angeles,34488,195700.0,80216,10081570
wholesale trade,2020-09-01,Los Angeles,34629,196500.0,80216,10081570
wholesale trade,2020-10-01,Los Angeles,35158,199500.0,80216,10081570
wholesale trade,2020-11-01,Los Angeles,35299,200300.0,80216,10081570
wholesale trade,2020-12-01,Los Angeles,35087,199100.0,80216,10081570
accommodation and food services,2020-01-01,Orange,19648,169700.0,87648,3168044
accommodation and food services,2020-02-01,Orange,19821,171200.0,87648,3168044
accommodation and food services,2020-03-01,Orange,19289,166600.0,87648,3168044
accommodation and food services,2020-04-01,Orange,10941,94500.0,87648,3168044
accommodation and food services,2020-05-01,Orange,11636,100500.0,87648,3168044
accommodation and food services,2020-06-01,Orange,14229,122900.0,87648,3168044
accommodation and food services,2020-07-01,Orange,13986,120800.0,87648,3168044
accommodation and food services,2020-08-01,Orange,14136,122100.0,87648,3168044
accommodation and food services,2020-09-01,Orange,14495,125200.0,87648,3168044
accommodation and food services,2020-10-01,Orange,14958,129200.0,87648,3168044
accommodation and food services,2020-11-01,Orange,15086,130300.0,87648,3168044
accommodation and food services,2020-12-01,Orange,14079,121600.0,87648,3168044
administrative and support and waste services,2020-01-01,Orange,41625,155000.0,87648,3168044
administrative and support and waste services,2020-02-01,Orange,41222,153500.0,87648,3168044
administrative and support and waste services,2020-03-01,Orange,39852,148400.0,87648,3168044
administrative and support and waste services,2020-04-01,Orange,34320,127800.0,87648,3168044
administrative and support and waste services,2020-05-01,Orange,34857,129800.0,87648,3168044
administrative and support and waste services,2020-06-01,Orange,35609,132600.0,87648,3168044
administrative and support and waste services,2020-07-01,Orange,36280,135100.0,87648,3168044
administrative and support and waste services,2020-08-01,Orange,36979,137700.0,87648,3168044
administrative and support and waste services,2020-09-01,Orange,37381,139200.0,87648,3168044
administrative and support and waste services,2020-10-01,Orange,38133,142000.0,87648,3168044
administrative and support and waste services,2020-11-01,Orange,38026,141600.0,87648,3168044
administrative and support and waste services,2020-12-01,Orange,37677,140300.0,87648,3168044
arts entertainment and recreation,2020-01-01,Orange,11081,53600.0,87648,3168044
arts entertainment and recreation,2020-02-01,Orange,11287,54600.0,87648,3168044
arts entertainment and recreation,2020-03-01,Orange,11101,53700.0,87648,3168044
arts entertainment and recreation,2020-04-01,Orange,8083,39100.0,87648,3168044
arts entertainment and recreation,2020-05-01,Orange,2687,13000.0,87648,3168044
arts entertainment and recreation,2020-06-01,Orange,3473,16800.0,87648,3168044
arts entertainment and recreation,2020-07-01,Orange,3514,17000.0,87648,3168044
arts entertainment and recreation,2020-08-01,Orange,3287,15900.0,87648,3168044
arts entertainment and recreation,2020-09-01,Orange,3679,17800.0,87648,3168044
arts entertainment and recreation,2020-10-01,Orange,4713,22800.0,87648,3168044
arts entertainment and recreation,2020-11-01,Orange,6470,31300.0,87648,3168044
arts entertainment and recreation,2020-12-01,Orange,5809,28100.0,87648,3168044
construction,2020-01-01,Orange,25935,105300.0,87648,3168044
construction,2020-02-01,Orange,26255,106600.0,87648,3168044
construction,2020-03-01,Orange,25443,103300.0,87648,3168044
construction,2020-04-01,Orange,22881,92900.0,87648,3168044
construction,2020-05-01,Orange,24630,100000.0,87648,3168044
construction,2020-06-01,Orange,24999,101500.0,87648,3168044
construction,2020-07-01,Orange,24901,101100.0,87648,3168044
construction,2020-08-01,Orange,25024,101600.0,87648,3168044
construction,2020-09-01,Orange,24901,101100.0,87648,3168044
construction,2020-10-01,Orange,25886,105100.0,87648,3168044
construction,2020-11-01,Orange,25073,101800.0,87648,3168044
construction,2020-12-01,Orange,25270,102600.0,87648,3168044
durable goods,2020-01-01,Orange,44129,117800.0,87648,3168044
durable goods,2020-02-01,Orange,44092,117700.0,87648,3168044
durable goods,2020-03-01,Orange,43979,117400.0,87648,3168044
durable goods,2020-04-01,Orange,40533,108200.0,87648,3168044
durable goods,2020-05-01,Orange,40421,107900.0,87648,3168044
durable goods,2020-06-01,Orange,41170,109900.0,87648,3168044
durable goods,2020-07-01,Orange,41095,109700.0,87648,3168044
durable goods,2020-08-01,Orange,41095,109700.0,87648,3168044
durable goods,2020-09-01,Orange,40683,108600.0,87648,3168044
durable goods,2020-10-01,Orange,40870,109100.0,87648,3168044
durable goods,2020-11-01,Orange,40870,109100.0,87648,3168044
durable goods,2020-12-01,Orange,40983,109400.0,87648,3168044
educational services,2020-01-01,Orange,9195,31600.0,87648,3168044
educational services,2020-02-01,Orange,9719,33400.0,87648,3168044
educational services,2020-03-01,Orange,9428,32400.0,87648,3168044
educational services,2020-04-01,Orange,7449,25600.0,87648,3168044
educational services,2020-05-01,Orange,7507,25800.0,87648,3168044
educational services,2020-06-01,Orange,7362,25300.0,87648,3168044
educational services,2020-07-01,Orange,6896,23700.0,87648,3168044
educational services,2020-08-01,Orange,7595,26100.0,87648,3168044
educational services,2020-09-01,Orange,7886,27100.0,87648,3168044
educational services,2020-10-01,Orange,8118,27900.0,87648,3168044
educational services,2020-11-01,Orange,8177,28100.0,87648,3168044
educational services,2020-12-01,Orange,8060,27700.0,87648,3168044
federal government,2020-01-01,Orange,4896,11100.0,87648,3168044
federal government,2020-02-01,Orange,4896,11100.0,87648,3168044
federal government,2020-03-01,Orange,4896,11100.0,87648,3168044
federal government,2020-04-01,Orange,4940,11200.0,87648,3168044
federal government,2020-05-01,Orange,4940,11200.0,87648,3168044
federal government,2020-06-01,Orange,4984,11300.0,87648,3168044
federal government,2020-07-01,Orange,4984,11300.0,87648,3168044
federal government,2020-08-01,Orange,6042,13700.0,87648,3168044
federal government,2020-09-01,Orange,5689,12900.0,87648,3168044
federal government,2020-10-01,Orange,5292,12000.0,87648,3168044
federal government,2020-11-01,Orange,4984,11300.0,87648,3168044
federal government,2020-12-01,Orange,4984,11300.0,87648,3168044
finance and insurance,2020-01-01,Orange,36530,78400.0,87648,3168044
finance and insurance,2020-02-01,Orange,36763,78900.0,87648,3168044
finance and insurance,2020-03-01,Orange,36576,78500.0,87648,3168044
finance and insurance,2020-04-01,Orange,35737,76700.0,87648,3168044
finance and insurance,2020-05-01,Orange,35737,76700.0,87648,3168044
finance and insurance,2020-06-01,Orange,35784,76800.0,87648,3168044
finance and insurance,2020-07-01,Orange,36017,77300.0,87648,3168044
finance and insurance,2020-08-01,Orange,36203,77700.0,87648,3168044
finance and insurance,2020-09-01,Orange,36157,77600.0,87648,3168044
finance and insurance,2020-10-01,Orange,36716,78800.0,87648,3168044
finance and insurance,2020-11-01,Orange,36763,78900.0,87648,3168044
finance and insurance,2020-12-01,Orange,36996,79400.0,87648,3168044
health care and social assistance,2020-01-01,Orange,56938,204800.0,87648,3168044
health care and social assistance,2020-02-01,Orange,57216,205800.0,87648,3168044
health care and social assistance,2020-03-01,Orange,56716,204000.0,87648,3168044
health care and social assistance,2020-04-01,Orange,50377,181200.0,87648,3168044
health care and social assistance,2020-05-01,Orange,51989,187000.0,87648,3168044
health care and social assistance,2020-06-01,Orange,53463,192300.0,87648,3168044
health care and social assistance,2020-07-01,Orange,53963,194100.0,87648,3168044
health care and social assistance,2020-08-01,Orange,54352,195500.0,87648,3168044
health care and social assistance,2020-09-01,Orange,54491,196000.0,87648,3168044
health care and social assistance,2020-10-01,Orange,54408,195700.0,87648,3168044
health care and social assistance,2020-11-01,Orange,54769,197000.0,87648,3168044
health care and social assistance,2020-12-01,Orange,55437,199400.0,87648,3168044
information,2020-01-01,Orange,10749,25600.0,87648,3168044
information,2020-02-01,Orange,10832,25800.0,87648,3168044
information,2020-03-01,Orange,10790,25700.0,87648,3168044
information,2020-04-01,Orange,9867,23500.0,87648,3168044
information,2020-05-01,Orange,9741,23200.0,87648,3168044
information,2020-06-01,Orange,9825,23400.0,87648,3168044
information,2020-07-01,Orange,10119,24100.0,87648,3168044
information,2020-08-01,Orange,9909,23600.0,87648,3168044
information,2020-09-01,Orange,9951,23700.0,87648,3168044
information,2020-10-01,Orange,10035,23900.0,87648,3168044
information,2020-11-01,Orange,10077,24000.0,87648,3168044
information,2020-12-01,Orange,10119,24100.0,87648,3168044
local government,2020-01-01,Orange,28176,119800.0,87648,3168044
local government,2020-02-01,Orange,29093,123700.0,87648,3168044
local government,2020-03-01,Orange,29422,125100.0,87648,3168044
local government,2020-04-01,Orange,26647,113300.0,87648,3168044
local government,2020-05-01,Orange,25753,109500.0,87648,3168044
local government,2020-06-01,Orange,25636,109000.0,87648,3168044
local government,2020-07-01,Orange,23684,100700.0,87648,3168044
local government,2020-08-01,Orange,24013,102100.0,87648,3168044
local government,2020-09-01,Orange,25189,107100.0,87648,3168044
local government,2020-10-01,Orange,26059,110800.0,87648,3168044
local government,2020-11-01,Orange,26059,110800.0,87648,3168044
local government,2020-12-01,Orange,25942,110300.0,87648,3168044
management of companies and enterprises,2020-01-01,Orange,18406,38700.0,87648,3168044
management of companies and enterprises,2020-02-01,Orange,18311,38500.0,87648,3168044
management of companies and enterprises,2020-03-01,Orange,18359,38600.0,87648,3168044
management of companies and enterprises,2020-04-01,Orange,16979,35700.0,87648,3168044
management of companies and enterprises,2020-05-01,Orange,16742,35200.0,87648,3168044
management of companies and enterprises,2020-06-01,Orange,16979,35700.0,87648,3168044
management of companies and enterprises,2020-07-01,Orange,17027,35800.0,87648,3168044
management of companies and enterprises,2020-08-01,Orange,17122,36000.0,87648,3168044
management of companies and enterprises,2020-09-01,Orange,16979,35700.0,87648,3168044
management of companies and enterprises,2020-10-01,Orange,17027,35800.0,87648,3168044
management of companies and enterprises,2020-11-01,Orange,17217,36200.0,87648,3168044
management of companies and enterprises,2020-12-01,Orange,17217,36200.0,87648,3168044
mining and logging,2020-01-01,Orange,226,400.0,87648,3168044
mining and logging,2020-02-01,Orange,226,400.0,87648,3168044
mining and logging,2020-03-01,Orange,226,400.0,87648,3168044
mining and logging,2020-04-01,Orange,226,400.0,87648,3168044
mining and logging,2020-05-01,Orange,170,300.0,87648,3168044
mining and logging,2020-06-01,Orange,170,300.0,87648,3168044
mining and logging,2020-07-01,Orange,170,300.0,87648,3168044
mining and logging,2020-08-01,Orange,170,300.0,87648,3168044
mining and logging,2020-09-01,Orange,170,300.0,87648,3168044
mining and logging,2020-10-01,Orange,170,300.0,87648,3168044
mining and logging,2020-11-01,Orange,170,300.0,87648,3168044
mining and logging,2020-12-01,Orange,170,300.0,87648,3168044
nondurable goods,2020-01-01,Orange,11371,40600.0,87648,3168044
nondurable goods,2020-02-01,Orange,11399,40700.0,87648,3168044
nondurable goods,2020-03-01,Orange,11259,40200.0,87648,3168044
nondurable goods,2020-04-01,Orange,9747,34800.0,87648,3168044
nondurable goods,2020-05-01,Orange,10083,36000.0,87648,3168044
nondurable goods,2020-06-01,Orange,10307,36800.0,87648,3168044
nondurable goods,2020-07-01,Orange,10335,36900.0,87648,3168044
nondurable goods,2020-08-01,Orange,10391,37100.0,87648,3168044
nondurable goods,2020-09-01,Orange,10363,37000.0,87648,3168044
nondurable goods,2020-10-01,Orange,10419,37200.0,87648,3168044
nondurable goods,2020-11-01,Orange,10699,38200.0,87648,3168044
nondurable goods,2020-12-01,Orange,10755,38400.0,87648,3168044
other services,2020-01-01,Orange,6252,53600.0,87648,3168044
other services,2020-02-01,Orange,6345,54400.0,87648,3168044
other services,2020-03-01,Orange,6170,52900.0,87648,3168044
other services,2020-04-01,Orange,4059,34800.0,87648,3168044
other services,2020-05-01,Orange,4362,37400.0,87648,3168044
other services,2020-06-01,Orange,4794,41100.0,87648,3168044
other services,2020-07-01,Orange,4922,42200.0,87648,3168044
other services,2020-08-01,Orange,4584,39300.0,87648,3168044
other services,2020-09-01,Orange,4992,42800.0,87648,3168044
other services,2020-10-01,Orange,5039,43200.0,87648,3168044
other services,2020-11-01,Orange,5132,44000.0,87648,3168044
other services,2020-12-01,Orange,4957,42500.0,87648,3168044
professional scientific and technical services,2020-01-01,Orange,54834,134800.0,87648,3168044
professional scientific and technical services,2020-02-01,Orange,55525,136500.0,87648,3168044
professional scientific and technical services,2020-03-01,Orange,54915,135000.0,87648,3168044
professional scientific and technical services,2020-04-01,Orange,51376,126300.0,87648,3168044
professional scientific and technical services,2020-05-01,Orange,52108,128100.0,87648,3168044
professional scientific and technical services,2020-06-01,Orange,52149,128200.0,87648,3168044
professional scientific and technical services,2020-07-01,Orange,52149,128200.0,87648,3168044
professional scientific and technical services,2020-08-01,Orange,52149,128200.0,87648,3168044
professional scientific and technical services,2020-09-01,Orange,51580,126800.0,87648,3168044
professional scientific and technical services,2020-10-01,Orange,53125,130600.0,87648,3168044
professional scientific and technical services,2020-11-01,Orange,53085,130500.0,87648,3168044
professional scientific and technical services,2020-12-01,Orange,53125,130600.0,87648,3168044
real estate and rental and leasing,2020-01-01,Orange,14349,40100.0,87648,3168044
real estate and rental and leasing,2020-02-01,Orange,14457,40400.0,87648,3168044
real estate and rental and leasing,2020-03-01,Orange,14313,40000.0,87648,3168044
real estate and rental and leasing,2020-04-01,Orange,12810,35800.0,87648,3168044
real estate and rental and leasing,2020-05-01,Orange,13204,36900.0,87648,3168044
real estate and rental and leasing,2020-06-01,Orange,13025,36400.0,87648,3168044
real estate and rental and leasing,2020-07-01,Orange,13061,36500.0,87648,3168044
real estate and rental and leasing,2020-08-01,Orange,13168,36800.0,87648,3168044
real estate and rental and leasing,2020-09-01,Orange,13097,36600.0,87648,3168044
real estate and rental and leasing,2020-10-01,Orange,12989,36300.0,87648,3168044
real estate and rental and leasing,2020-11-01,Orange,12882,36000.0,87648,3168044
real estate and rental and leasing,2020-12-01,Orange,12882,36000.0,87648,3168044
retail trade,2020-01-01,Orange,30881,150400.0,87648,3168044
retail trade,2020-02-01,Orange,30409,148100.0,87648,3168044
retail trade,2020-03-01,Orange,30019,146200.0,87648,3168044
retail trade,2020-04-01,Orange,24331,118500.0,87648,3168044
retail trade,2020-05-01,Orange,24331,118500.0,87648,3168044
retail trade,2020-06-01,Orange,26939,131200.0,87648,3168044
retail trade,2020-07-01,Orange,27514,134000.0,87648,3168044
retail trade,2020-08-01,Orange,27822,135500.0,87648,3168044
retail trade,2020-09-01,Orange,28027,136500.0,87648,3168044
retail trade,2020-10-01,Orange,28663,139600.0,87648,3168044
retail trade,2020-11-01,Orange,29731,144800.0,87648,3168044
retail trade,2020-12-01,Orange,30060,146400.0,87648,3168044
state government,2020-01-01,Orange,7737,32900.0,87648,3168044
state government,2020-02-01,Orange,7808,33200.0,87648,3168044
state government,2020-03-01,Orange,7737,32900.0,87648,3168044
state government,2020-04-01,Orange,7737,32900.0,87648,3168044
state government,2020-05-01,Orange,7479,31800.0,87648,3168044
state government,2020-06-01,Orange,7455,31700.0,87648,3168044
state government,2020-07-01,Orange,7220,30700.0,87648,3168044
state government,2020-08-01,Orange,7032,29900.0,87648,3168044
state government,2020-09-01,Orange,7385,31400.0,87648,3168044
state government,2020-10-01,Orange,7784,33100.0,87648,3168044
state government,2020-11-01,Orange,7808,33200.0,87648,3168044
state government,2020-12-01,Orange,7832,33300.0,87648,3168044
total farm,2020-01-01,Orange,35,1700.0,87648,3168044
total farm,2020-02-01,Orange,37,1800.0,87648,3168044
total farm,2020-03-01,Orange,39,1900.0,87648,3168044
total farm,2020-04-01,Orange,37,1800.0,87648,3168044
total farm,2020-05-01,Orange,41,2000.0,87648,3168044
total farm,2020-06-01,Orange,39,1900.0,87648,3168044
total farm,2020-07-01,Orange,41,2000.0,87648,3168044
total farm,2020-08-01,Orange,37,1800.0,87648,3168044
total farm,2020-09-01,Orange,39,1900.0,87648,3168044
total farm,2020-10-01,Orange,39,1900.0,87648,3168044
total farm,2020-11-01,Orange,35,1700.0,87648,3168044
total farm,2020-12-01,Orange,33,1600.0,87648,3168044
transportation and warehousing,2020-01-01,Orange,5925,27900.0,87648,3168044
transportation and warehousing,2020-02-01,Orange,5797,27300.0,87648,3168044
transportation and warehousing,2020-03-01,Orange,5691,26800.0,87648,3168044
transportation and warehousing,2020-04-01,Orange,5096,24000.0,87648,3168044
transportation and warehousing,2020-05-01,Orange,5181,24400.0,87648,3168044
transportation and warehousing,2020-06-01,Orange,5330,25100.0,87648,3168044
transportation and warehousing,2020-07-01,Orange,5457,25700.0,87648,3168044
transportation and warehousing,2020-08-01,Orange,5564,26200.0,87648,3168044
transportation and warehousing,2020-09-01,Orange,5606,26400.0,87648,3168044
transportation and warehousing,2020-10-01,Orange,5776,27200.0,87648,3168044
transportation and warehousing,2020-11-01,Orange,5967,28100.0,87648,3168044
transportation and warehousing,2020-12-01,Orange,6201,29200.0,87648,3168044
utilities,2020-01-01,Orange,1915,2900.0,87648,3168044
utilities,2020-02-01,Orange,1915,2900.0,87648,3168044
utilities,2020-03-01,Orange,1915,2900.0,87648,3168044
utilities,2020-04-01,Orange,1981,3000.0,87648,3168044
utilities,2020-05-01,Orange,1981,3000.0,87648,3168044
utilities,2020-06-01,Orange,1915,2900.0,87648,3168044
utilities,2020-07-01,Orange,1981,3000.0,87648,3168044
utilities,2020-08-01,Orange,1915,2900.0,87648,3168044
utilities,2020-09-01,Orange,1915,2900.0,87648,3168044
utilities,2020-10-01,Orange,1849,2800.0,87648,3168044
utilities,2020-11-01,Orange,1849,2800.0,87648,3168044
utilities,2020-12-01,Orange,1915,2900.0,87648,3168044
wholesale trade,2020-01-01,Orange,29642,78700.0,87648,3168044
wholesale trade,2020-02-01,Orange,29680,78800.0,87648,3168044
wholesale trade,2020-03-01,Orange,29266,77700.0,87648,3168044
wholesale trade,2020-04-01,Orange,27269,72400.0,87648,3168044
wholesale trade,2020-05-01,Orange,27382,72700.0,87648,3168044
wholesale trade,2020-06-01,Orange,27608,73300.0,87648,3168044
wholesale trade,2020-07-01,Orange,27571,73200.0,87648,3168044
wholesale trade,2020-08-01,Orange,27721,73600.0,87648,3168044
wholesale trade,2020-09-01,Orange,27571,73200.0,87648,3168044
wholesale trade,2020-10-01,Orange,27797,73800.0,87648,3168044
wholesale trade,2020-11-01,Orange,27910,74100.0,87648,3168044
wholesale trade,2020-12-01,Orange,28324,75200.0,87648,3168044
administrative and support and waste services,2020-01-01,Bay Area,32448,209100.0,97249,7710026
administrative and support and waste services,2020-02-01,Bay Area,32619,210200.0,97249,7710026
administrative and support and waste services,2020-03-01,Bay Area,32029,206400.0,97249,7710026
administrative and support and waste services,2020-04-01,Bay Area,27513,177300.0,97249,7710026
administrative and support and waste services,2020-05-01,Bay Area,28041,180700.0,97249,7710026
administrative and support and waste services,2020-06-01,Bay Area,28677,184800.0,97249,7710026
administrative and support and waste services,2020-07-01,Bay Area,28693,184900.0,97249,7710026
administrative and support and waste services,2020-08-01,Bay Area,28863,186000.0,97249,7710026
administrative and support and waste services,2020-09-01,Bay Area,28910,186300.0,97249,7710026
administrative and support and waste services,2020-10-01,Bay Area,29158,187900.0,97249,7710026
administrative and support and waste services,2020-11-01,Bay Area,29484,190000.0,97249,7710026
administrative and support and waste services,2020-12-01,Bay Area,29065,187300.0,97249,7710026
construction,2020-01-01,Bay Area,21802,86100.0,97249,7710026
construction,2020-02-01,Bay Area,22233,87800.0,97249,7710026
construction,2020-03-01,Bay Area,21980,86800.0,97249,7710026
construction,2020-04-01,Bay Area,15472,61100.0,97249,7710026
construction,2020-05-01,Bay Area,19650,77600.0,97249,7710026
construction,2020-06-01,Bay Area,21043,83100.0,97249,7710026
construction,2020-07-01,Bay Area,21372,84400.0,97249,7710026
construction,2020-08-01,Bay Area,21549,85100.0,97249,7710026
construction,2020-09-01,Bay Area,21473,84800.0,97249,7710026
construction,2020-10-01,Bay Area,21878,86400.0,97249,7710026
construction,2020-11-01,Bay Area,21397,84500.0,97249,7710026
construction,2020-12-01,Bay Area,21093,83300.0,97249,7710026
educational and health services,2020-01-01,Bay Area,178988,626000.0,97249,7710026
educational and health services,2020-02-01,Bay Area,181532,634900.0,97249,7710026
educational and health services,2020-03-01,Bay Area,180646,631800.0,97249,7710026
